id,user_id,order_date,order_date_end,order_status,order_summ,User_date_joined,User_date_activate
344,1562,11/06/2013 10:07,11/06/2013 15:57,3,3499,11/06/2013 09:50,11/06/2013 09:50
349,1573,11/06/2013 16:43,13/06/2013 12:10,3,6998,11/06/2013 14:20,11/06/2013 14:20
350,1480,11/06/2013 20:35,13/06/2013 12:10,3,3499,04/06/2013 10:04,04/06/2013 10:04
351,1589,12/06/2013 08:45,13/06/2013 12:11,3,3499,12/06/2013 08:43,12/06/2013 08:43
352,1593,12/06/2013 13:00,14/06/2013 06:40,3,3499,12/06/2013 12:43,12/06/2013 12:43
353,154,13/06/2013 08:54,14/06/2013 14:18,3,3499,28/12/2012 07:33,28/12/2012 07:33
354,1564,13/06/2013 09:33,13/06/2013 19:56,3,3499,11/06/2013 10:02,11/06/2013 10:02
355,1541,13/06/2013 12:40,13/06/2013 19:54,3,3499,07/06/2013 17:20,10/06/2013 18:11
356,749,13/06/2013 16:31,14/06/2013 17:44,3,3499,24/03/2013 18:31,26/03/2013 16:23
357,1566,14/06/2013 12:45,17/06/2013 13:44,3,3499,11/06/2013 11:12,11/06/2013 11:12
358,565,14/06/2013 14:44,17/06/2013 13:45,3,3499,22/03/2013 20:00,05/04/2013 08:39
359,1166,14/06/2013 15:38,18/06/2013 09:00,3,3499,15/04/2013 11:16,15/04/2013 11:16
360,496,15/06/2013 08:58,17/06/2013 13:44,3,6998,22/03/2013 15:56,29/03/2013 04:21
361,137,15/06/2013 12:17,18/06/2013 09:00,3,3499,23/12/2012 12:31,23/12/2012 12:31
362,76,16/06/2013 15:43,20/06/2013 11:36,3,5999,15/12/2012 19:00,15/12/2012 19:00
363,865,18/06/2013 08:47,19/06/2013 12:40,3,3499,26/03/2013 05:47,26/03/2013 14:27
364,136,18/06/2013 12:23,19/06/2013 12:40,3,5999,23/12/2012 10:49,26/02/2013 19:04
365,1244,18/06/2013 12:40,20/06/2013 05:44,3,5999,26/04/2013 09:48,26/04/2013 12:33
369,110,19/06/2013 11:19,20/06/2013 15:59,3,3499,21/12/2012 10:41,18/03/2013 07:40
370,1347,19/06/2013 11:20,20/06/2013 05:44,3,9999,17/05/2013 08:46,17/05/2013 08:49
371,929,19/06/2013 14:16,20/06/2013 12:46,3,5999,28/03/2013 06:26,04/04/2013 15:19
372,1124,19/06/2013 18:09,20/06/2013 16:00,3,5999,11/04/2013 15:08,11/04/2013 15:08
374,671,20/06/2013 13:21,21/06/2013 06:23,3,3499,23/03/2013 16:35,27/03/2013 14:36
375,160,20/06/2013 13:36,21/06/2013 11:55,3,5999,28/12/2012 19:49,28/12/2012 19:49
376,1541,20/06/2013 14:06,21/06/2013 06:24,3,3499,07/06/2013 17:20,10/06/2013 18:11
377,514,20/06/2013 17:38,24/06/2013 13:08,3,4499,22/03/2013 16:45,12/04/2013 12:11
378,269,20/06/2013 19:52,21/06/2013 15:22,3,3499,19/02/2013 20:23,16/04/2013 10:31
379,568,20/06/2013 21:49,21/06/2013 11:56,3,9998,22/03/2013 20:03,05/04/2013 09:21
380,1396,21/06/2013 11:05,NULL,7,5499,21/05/2013 08:39,21/05/2013 19:16
381,1515,21/06/2013 11:29,22/06/2013 16:02,3,9999,05/06/2013 12:40,05/06/2013 12:40
383,1326,21/06/2013 13:36,24/06/2013 09:55,3,3499,12/05/2013 10:31,14/05/2013 08:08
384,1532,21/06/2013 14:49,24/06/2013 13:09,3,5999,07/06/2013 07:29,07/06/2013 07:29
385,1692,22/06/2013 11:08,24/06/2013 06:38,3,6998,22/06/2013 08:52,22/06/2013 08:52
386,109,23/06/2013 14:17,24/06/2013 14:19,3,3499,21/12/2012 09:38,21/12/2012 09:38
387,1193,24/06/2013 06:41,25/06/2013 06:07,3,3499,19/04/2013 06:41,19/04/2013 06:46
388,1245,24/06/2013 07:01,25/06/2013 06:06,3,3499,26/04/2013 11:35,26/04/2013 15:35
391,1337,24/06/2013 10:12,25/06/2013 10:23,3,4499,15/05/2013 15:00,18/05/2013 03:01
393,570,24/06/2013 13:24,25/06/2013 06:06,3,3499,22/03/2013 20:06,05/04/2013 09:49
394,1709,24/06/2013 14:01,25/06/2013 14:36,3,4499,24/06/2013 13:46,24/06/2013 13:46
395,523,24/06/2013 17:07,25/06/2013 19:26,3,11498,22/03/2013 16:56,05/04/2013 11:10
396,390,25/06/2013 07:45,26/06/2013 11:49,3,5999,12/03/2013 18:52,14/03/2013 06:31
397,820,25/06/2013 09:59,25/06/2013 12:23,3,5999,25/03/2013 10:10,25/03/2013 13:22
398,657,25/06/2013 12:53,26/06/2013 11:28,3,4499,23/03/2013 14:30,27/03/2013 18:43
399,521,25/06/2013 17:13,27/06/2013 10:58,3,6998,22/03/2013 16:56,09/04/2013 19:21
400,530,25/06/2013 17:56,27/06/2013 05:30,3,9998,22/03/2013 17:23,05/04/2013 11:22
401,1026,25/06/2013 18:08,26/06/2013 14:12,3,5999,01/04/2013 12:19,25/06/2013 18:06
402,1026,25/06/2013 18:10,26/06/2013 14:12,3,5999,01/04/2013 12:19,25/06/2013 18:06
403,1682,26/06/2013 07:40,NULL,10,3499,21/06/2013 07:40,26/06/2013 07:37
404,150,26/06/2013 13:31,27/06/2013 08:31,3,3499,25/12/2012 14:17,25/12/2012 14:17
405,187,26/06/2013 13:36,27/06/2013 06:40,3,3499,29/01/2013 15:24,29/01/2013 15:24
406,456,26/06/2013 20:58,28/06/2013 08:55,3,3499,22/03/2013 14:33,22/03/2013 14:33
408,1541,27/06/2013 10:41,27/06/2013 13:02,3,5999,07/06/2013 17:20,10/06/2013 18:11
409,495,27/06/2013 12:36,28/06/2013 08:56,3,9998,22/03/2013 15:54,03/04/2013 19:32
413,1311,28/06/2013 21:02,NULL,7,5999,07/05/2013 14:45,14/05/2013 09:51
414,605,29/06/2013 06:12,29/06/2013 11:24,3,4499,23/03/2013 06:19,06/04/2013 05:58
415,1798,01/07/2013 11:33,01/07/2013 14:29,3,3499,01/07/2013 11:29,01/07/2013 11:29
416,76,01/07/2013 19:44,02/07/2013 08:59,3,11498,15/12/2012 19:00,15/12/2012 19:00
417,1291,01/07/2013 22:33,02/07/2013 10:47,3,3499,05/05/2013 12:54,05/05/2013 12:54
418,239,02/07/2013 14:42,03/07/2013 14:12,3,4499,11/02/2013 12:23,11/02/2013 12:23
419,574,02/07/2013 18:04,03/07/2013 10:28,3,5999,22/03/2013 20:25,05/04/2013 15:25
420,1539,02/07/2013 19:39,03/07/2013 10:28,3,3499,07/06/2013 10:44,07/06/2013 10:44
421,1118,03/07/2013 05:41,03/07/2013 20:33,3,3499,11/04/2013 13:20,11/04/2013 13:22
422,372,03/07/2013 11:07,03/07/2013 14:11,3,3499,05/03/2013 14:10,05/03/2013 14:10
423,1862,03/07/2013 12:02,03/07/2013 20:34,3,3499,03/07/2013 09:26,03/07/2013 09:26
424,596,03/07/2013 12:33,03/07/2013 20:34,3,3499,23/03/2013 03:39,04/04/2013 17:06
425,2031,04/07/2013 08:48,04/07/2013 09:29,3,3499,04/07/2013 08:36,04/07/2013 08:36
426,1244,04/07/2013 09:12,05/07/2013 05:27,3,5499,26/04/2013 09:48,26/04/2013 12:33
427,929,04/07/2013 09:45,04/07/2013 14:54,3,7999,28/03/2013 06:26,04/04/2013 15:19
428,1169,04/07/2013 09:56,04/07/2013 14:54,3,3499,16/04/2013 07:43,16/04/2013 09:49
429,187,04/07/2013 10:14,05/07/2013 15:38,3,4499,29/01/2013 15:24,29/01/2013 15:24
430,1850,04/07/2013 10:27,05/07/2013 05:27,3,4499,03/07/2013 08:52,04/07/2013 10:22
431,1839,04/07/2013 10:45,05/07/2013 05:27,3,3499,03/07/2013 08:17,03/07/2013 11:02
432,1359,04/07/2013 11:11,08/07/2013 06:25,3,3499,17/05/2013 17:48,20/05/2013 12:21
433,931,04/07/2013 11:32,05/07/2013 11:23,3,3499,28/03/2013 07:18,04/04/2013 14:43
434,1179,04/07/2013 11:48,05/07/2013 05:28,3,7999,17/04/2013 08:07,17/04/2013 08:20
435,1125,04/07/2013 11:55,05/07/2013 11:23,3,3499,11/04/2013 15:15,11/04/2013 15:15
436,1295,04/07/2013 12:41,05/07/2013 13:26,3,11998,05/05/2013 20:06,05/05/2013 20:06
437,693,04/07/2013 12:54,05/07/2013 10:44,3,9498,23/03/2013 21:43,27/03/2013 13:03
438,1561,04/07/2013 12:57,05/07/2013 07:52,3,5999,11/06/2013 07:34,04/07/2013 12:49
439,2093,04/07/2013 14:29,05/07/2013 08:27,3,4499,04/07/2013 14:19,04/07/2013 14:22
440,977,04/07/2013 14:44,05/07/2013 09:29,3,3499,31/03/2013 09:56,01/04/2013 16:58
441,1975,04/07/2013 17:21,06/07/2013 06:50,3,3499,03/07/2013 16:35,04/07/2013 16:01
442,1049,04/07/2013 18:54,NULL,7,3499,02/04/2013 19:41,05/04/2013 19:53
443,514,05/07/2013 07:01,05/07/2013 14:24,3,3499,22/03/2013 16:45,12/04/2013 12:11
445,226,05/07/2013 09:14,11/07/2013 13:55,3,4999,01/02/2013 20:28,02/03/2013 09:27
446,2068,05/07/2013 12:26,08/07/2013 10:01,3,3499,04/07/2013 12:16,04/07/2013 12:16
447,2060,05/07/2013 16:00,06/07/2013 08:59,3,5999,04/07/2013 11:36,04/07/2013 12:54
448,1819,06/07/2013 10:52,08/07/2013 07:45,3,3499,03/07/2013 07:30,03/07/2013 08:59
449,1379,08/07/2013 08:25,09/07/2013 13:43,3,5499,20/05/2013 07:52,21/05/2013 05:21
450,2101,09/07/2013 04:13,09/07/2013 12:08,3,3499,04/07/2013 15:04,04/07/2013 15:04
451,303,09/07/2013 06:36,09/07/2013 09:05,3,3499,22/02/2013 15:35,22/02/2013 15:35
452,413,09/07/2013 09:51,09/07/2013 12:08,3,3499,22/03/2013 11:06,22/03/2013 11:06
454,1359,10/07/2013 05:33,10/07/2013 06:52,7,5499,17/05/2013 17:48,20/05/2013 12:21
455,1224,10/07/2013 13:02,11/07/2013 12:34,3,5999,23/04/2013 10:36,15/05/2013 19:59
456,1126,11/07/2013 08:34,11/07/2013 12:35,3,3499,11/04/2013 15:17,11/04/2013 15:17
458,2289,11/07/2013 12:01,12/07/2013 14:15,3,5999,09/07/2013 15:03,09/07/2013 15:03
459,1240,11/07/2013 12:04,12/07/2013 14:15,3,13498,26/04/2013 07:41,26/04/2013 07:41
460,1124,11/07/2013 15:38,12/07/2013 08:40,3,4499,11/04/2013 15:08,11/04/2013 15:08
461,1962,11/07/2013 18:20,12/07/2013 16:02,3,3499,03/07/2013 14:38,03/07/2013 14:38
462,1293,11/07/2013 20:39,12/07/2013 15:24,3,7998,05/05/2013 14:31,05/05/2013 20:28
463,977,12/07/2013 06:11,12/07/2013 11:02,3,4499,31/03/2013 09:56,01/04/2013 16:58
464,536,12/07/2013 06:45,15/07/2013 09:38,3,4499,22/03/2013 17:47,12/04/2013 10:54
465,1233,13/07/2013 13:20,14/07/2013 11:23,3,3499,24/04/2013 10:34,24/04/2013 10:34
466,2208,14/07/2013 14:24,16/07/2013 12:56,3,3499,06/07/2013 12:17,06/07/2013 12:17
467,532,15/07/2013 09:55,15/07/2013 13:22,3,3499,22/03/2013 17:29,05/04/2013 15:24
469,299,15/07/2013 12:21,16/07/2013 17:39,3,3499,22/02/2013 11:58,22/02/2013 11:58
470,2093,15/07/2013 12:28,16/07/2013 12:57,3,6998,04/07/2013 14:19,04/07/2013 14:22
471,2203,15/07/2013 13:31,16/07/2013 09:32,3,5999,06/07/2013 10:35,06/07/2013 10:35
472,1808,15/07/2013 18:17,16/07/2013 12:57,3,9498,03/07/2013 02:59,04/07/2013 08:20
473,430,15/07/2013 20:28,19/07/2013 13:57,3,3499,22/03/2013 13:45,22/03/2013 16:54
474,1542,15/07/2013 20:58,16/07/2013 12:57,3,4499,07/06/2013 19:34,07/06/2013 19:34
475,1819,16/07/2013 04:39,16/07/2013 12:57,3,4499,03/07/2013 07:30,03/07/2013 08:59
478,388,16/07/2013 19:18,18/07/2013 15:23,3,3499,12/03/2013 12:46,28/03/2013 09:57
480,187,17/07/2013 14:59,18/07/2013 07:39,3,5999,29/01/2013 15:24,29/01/2013 15:24
481,1541,18/07/2013 13:32,19/07/2013 08:25,3,3499,07/06/2013 17:20,10/06/2013 18:11
482,2383,18/07/2013 16:07,19/07/2013 09:24,3,3499,16/07/2013 16:23,18/07/2013 15:57
483,1118,18/07/2013 16:10,22/07/2013 15:11,3,6499,11/04/2013 13:20,11/04/2013 13:22
484,2203,19/07/2013 09:18,19/07/2013 15:51,3,3499,06/07/2013 10:35,06/07/2013 10:35
485,532,19/07/2013 10:57,19/07/2013 12:20,3,3499,22/03/2013 17:29,05/04/2013 15:24
487,1293,19/07/2013 17:25,24/07/2013 14:26,3,9998,05/05/2013 14:31,05/05/2013 20:28
488,618,21/07/2013 07:13,22/07/2013 09:22,3,5999,23/03/2013 07:50,29/03/2013 07:37
490,495,22/07/2013 09:09,23/07/2013 07:18,3,4999,22/03/2013 15:54,03/04/2013 19:32
492,2413,23/07/2013 07:48,24/07/2013 07:15,3,3499,19/07/2013 06:46,23/07/2013 07:40
493,1244,23/07/2013 09:47,27/07/2013 10:29,3,5499,26/04/2013 09:48,26/04/2013 12:33
496,673,24/07/2013 08:29,24/07/2013 12:20,3,3499,23/03/2013 16:59,27/03/2013 13:01
499,1802,25/07/2013 12:37,27/07/2013 10:29,3,6499,02/07/2013 12:06,02/07/2013 12:12
500,618,25/07/2013 18:15,26/07/2013 11:02,3,3499,23/03/2013 07:50,29/03/2013 07:37
501,1811,25/07/2013 18:37,29/07/2013 09:15,3,3499,03/07/2013 05:43,04/07/2013 07:29
502,1233,26/07/2013 06:50,26/07/2013 10:16,3,3499,24/04/2013 10:34,24/04/2013 10:34
504,2469,26/07/2013 16:40,29/07/2013 10:54,3,9498,24/07/2013 06:42,26/07/2013 16:38
505,2137,27/07/2013 12:56,30/07/2013 07:57,3,3499,04/07/2013 23:27,11/07/2013 17:16
506,1819,29/07/2013 04:03,29/07/2013 12:44,3,6499,03/07/2013 07:30,03/07/2013 08:59
508,574,31/07/2013 10:55,01/08/2013 10:34,3,5999,22/03/2013 20:25,05/04/2013 15:25
509,525,01/08/2013 12:40,02/08/2013 07:34,3,4499,22/03/2013 17:00,05/04/2013 10:52
510,430,01/08/2013 14:58,05/08/2013 08:54,3,5999,22/03/2013 13:45,22/03/2013 16:54
511,2003,02/08/2013 06:12,05/08/2013 08:54,3,9498,03/07/2013 22:06,03/07/2013 22:06
512,825,02/08/2013 06:40,02/08/2013 12:21,3,5999,25/03/2013 10:36,25/03/2013 14:13
513,320,02/08/2013 07:27,02/08/2013 12:20,3,4499,23/02/2013 14:02,23/02/2013 14:02
514,2019,03/08/2013 09:48,04/08/2013 10:38,3,3499,04/07/2013 07:10,04/07/2013 16:20
515,2469,03/08/2013 14:22,05/08/2013 07:43,3,10498,24/07/2013 06:42,26/07/2013 16:38
516,2597,05/08/2013 07:26,06/08/2013 11:39,3,3499,05/08/2013 07:20,05/08/2013 07:20
517,1170,06/08/2013 12:13,07/08/2013 10:12,3,3499,16/04/2013 07:57,16/04/2013 07:57
518,1758,06/08/2013 15:57,08/08/2013 09:37,3,3499,27/06/2013 16:16,01/07/2013 07:37
519,1539,07/08/2013 09:17,08/08/2013 07:47,3,3499,07/06/2013 10:44,07/06/2013 10:44
520,1314,07/08/2013 14:10,08/08/2013 07:47,3,3499,08/05/2013 03:48,08/05/2013 03:48
521,117,08/08/2013 09:44,08/08/2013 14:27,3,5499,21/12/2012 11:19,21/12/2012 11:19
522,618,09/08/2013 04:42,12/08/2013 12:25,3,6499,23/03/2013 07:50,29/03/2013 07:37
523,1026,09/08/2013 12:10,20/08/2013 14:40,3,5999,01/04/2013 12:19,25/06/2013 18:06
524,1026,09/08/2013 12:11,07/09/2013 11:48,3,3499,01/04/2013 12:19,25/06/2013 18:06
525,2678,11/08/2013 19:04,14/08/2013 08:40,3,3499,11/08/2013 18:59,11/08/2013 18:59
526,2682,12/08/2013 10:29,13/08/2013 07:23,3,3499,12/08/2013 10:25,12/08/2013 10:25
527,1819,12/08/2013 16:58,14/08/2013 08:39,3,5499,03/07/2013 07:30,03/07/2013 08:59
528,2101,13/08/2013 10:14,14/08/2013 15:00,3,4499,04/07/2013 15:04,04/07/2013 15:04
529,495,14/08/2013 06:27,14/08/2013 14:59,3,4999,22/03/2013 15:54,03/04/2013 19:32
530,525,14/08/2013 08:31,20/08/2013 14:40,3,7999,22/03/2013 17:00,05/04/2013 10:52
531,2160,14/08/2013 11:30,20/08/2013 14:42,3,3499,05/07/2013 11:07,05/07/2013 11:07
532,2413,14/08/2013 11:40,20/08/2013 14:44,3,5999,19/07/2013 06:46,23/07/2013 07:40
533,422,14/08/2013 14:11,20/08/2013 14:44,3,4499,22/03/2013 13:06,22/03/2013 20:17
534,136,16/08/2013 14:08,20/08/2013 14:43,3,4499,23/12/2012 10:49,26/02/2013 19:04
536,1732,18/08/2013 13:20,NULL,7,3499,26/06/2013 10:48,28/06/2013 09:00
537,372,19/08/2013 12:39,20/08/2013 14:42,3,3499,05/03/2013 14:10,05/03/2013 14:10
538,495,19/08/2013 12:42,20/08/2013 14:41,3,4999,22/03/2013 15:54,03/04/2013 19:32
539,1849,19/08/2013 13:51,21/08/2013 09:03,3,3499,03/07/2013 08:49,03/07/2013 09:55
540,2719,20/08/2013 08:06,21/08/2013 09:03,3,3499,15/08/2013 15:51,20/08/2013 07:51
541,97,20/08/2013 09:28,21/08/2013 09:04,3,3499,18/12/2012 13:35,18/12/2012 13:35
543,2641,21/08/2013 14:02,23/08/2013 08:24,3,3499,08/08/2013 12:42,09/08/2013 08:34
544,2729,22/08/2013 12:18,26/08/2013 13:54,3,5999,19/08/2013 13:36,19/08/2013 13:36
545,1233,22/08/2013 12:20,23/08/2013 08:25,3,3499,24/04/2013 10:34,24/04/2013 10:34
547,2781,23/08/2013 11:36,26/08/2013 13:53,3,3499,23/08/2013 11:14,23/08/2013 11:14
548,312,25/08/2013 09:31,26/08/2013 13:53,3,3499,22/02/2013 18:49,22/02/2013 18:49
549,222,27/08/2013 08:46,29/08/2013 06:38,3,3499,01/02/2013 11:06,25/02/2013 14:56
550,2744,27/08/2013 12:13,10/09/2013 07:50,3,6998,20/08/2013 10:55,20/08/2013 10:55
551,1118,27/08/2013 18:13,29/08/2013 06:39,3,5499,11/04/2013 13:20,11/04/2013 13:22
552,618,28/08/2013 04:45,29/08/2013 06:39,3,5499,23/03/2013 07:50,29/03/2013 07:37
553,2682,28/08/2013 07:15,29/08/2013 06:40,3,3499,12/08/2013 10:25,12/08/2013 10:25
554,1682,28/08/2013 07:57,30/08/2013 16:58,3,3499,21/06/2013 07:40,26/06/2013 07:37
555,1315,28/08/2013 08:43,29/08/2013 06:40,3,3499,08/05/2013 09:42,14/05/2013 08:07
556,372,28/08/2013 08:50,29/08/2013 06:40,3,3499,05/03/2013 14:10,05/03/2013 14:10
557,1353,28/08/2013 09:04,30/08/2013 16:58,3,3499,17/05/2013 14:02,20/05/2013 13:01
558,1561,28/08/2013 09:47,29/08/2013 09:15,3,11498,11/06/2013 07:34,04/07/2013 12:49
559,1525,28/08/2013 10:32,29/08/2013 06:42,3,5499,06/06/2013 08:19,06/06/2013 11:43
560,1709,28/08/2013 12:03,30/08/2013 16:58,3,3499,24/06/2013 13:46,24/06/2013 13:46
561,1566,28/08/2013 15:50,30/08/2013 16:58,3,5499,11/06/2013 11:12,11/06/2013 11:12
562,1162,28/08/2013 18:18,30/08/2013 16:56,3,3499,14/04/2013 17:07,14/04/2013 17:07
564,1076,29/08/2013 10:56,30/08/2013 16:58,3,3499,06/04/2013 19:29,10/04/2013 07:13
565,1166,29/08/2013 11:28,30/08/2013 16:58,3,3499,15/04/2013 11:16,15/04/2013 11:16
566,611,29/08/2013 12:20,30/08/2013 16:57,3,3499,23/03/2013 07:17,08/04/2013 09:08
567,297,29/08/2013 13:50,30/08/2013 16:59,3,5999,22/02/2013 10:02,22/02/2013 10:02
568,1808,30/08/2013 03:06,30/08/2013 16:59,3,6998,03/07/2013 02:59,04/07/2013 08:20
569,413,30/08/2013 08:29,30/08/2013 16:59,3,3499,22/03/2013 11:06,22/03/2013 11:06
570,1179,30/08/2013 09:48,03/09/2013 09:03,3,3499,17/04/2013 08:07,17/04/2013 08:20
571,1602,30/08/2013 09:59,30/08/2013 16:59,3,3499,13/06/2013 10:16,30/08/2013 09:57
572,1541,30/08/2013 10:28,30/08/2013 16:59,3,3499,07/06/2013 17:20,10/06/2013 18:11
573,697,30/08/2013 10:29,02/09/2013 11:32,3,5499,24/03/2013 05:15,03/04/2013 16:44
574,2383,02/09/2013 06:08,03/09/2013 09:04,3,3499,16/07/2013 16:23,18/07/2013 15:57
575,2692,02/09/2013 07:25,02/09/2013 13:08,3,3499,12/08/2013 15:44,14/08/2013 10:57
576,523,02/09/2013 11:01,07/09/2013 11:46,3,5499,22/03/2013 16:56,05/04/2013 11:10
581,1359,03/09/2013 11:14,04/09/2013 09:02,3,9999,17/05/2013 17:48,20/05/2013 12:21
586,833,04/09/2013 05:35,04/09/2013 12:58,3,3499,25/03/2013 11:25,27/03/2013 08:54
587,1008,04/09/2013 15:16,05/09/2013 11:36,3,3499,31/03/2013 19:59,01/04/2013 15:50
588,390,04/09/2013 20:16,07/09/2013 11:46,3,5999,12/03/2013 18:52,14/03/2013 06:31
590,61,05/09/2013 10:20,07/09/2013 11:46,3,5999,12/12/2012 18:04,12/12/2012 18:04
591,522,06/09/2013 07:37,12/09/2013 08:18,3,3499,22/03/2013 16:56,06/04/2013 18:02
592,1802,06/09/2013 10:29,11/09/2013 12:18,3,3499,02/07/2013 12:06,02/07/2013 12:12
593,1525,06/09/2013 15:20,09/09/2013 14:19,3,3499,06/06/2013 08:19,06/06/2013 11:43
594,2520,07/09/2013 09:30,10/09/2013 06:26,3,5999,30/07/2013 06:44,30/07/2013 06:44
595,635,09/09/2013 08:55,09/09/2013 14:19,3,3499,23/03/2013 10:00,27/03/2013 13:06
596,635,09/09/2013 08:56,09/09/2013 14:19,3,7999,23/03/2013 10:00,27/03/2013 13:06
597,146,09/09/2013 18:29,11/09/2013 08:09,3,5499,24/12/2012 23:31,24/12/2012 23:31
598,1361,10/09/2013 11:01,11/09/2013 12:18,3,5999,17/05/2013 18:22,20/05/2013 12:22
599,525,11/09/2013 15:16,13/09/2013 11:49,3,3499,22/03/2013 17:00,05/04/2013 10:52
600,426,13/09/2013 07:05,14/09/2013 07:05,3,5999,22/03/2013 13:23,22/03/2013 16:17
601,1541,13/09/2013 08:12,14/09/2013 10:30,3,3499,07/06/2013 17:20,10/06/2013 18:11
602,212,13/09/2013 11:09,16/09/2013 06:40,3,3499,31/01/2013 20:42,31/01/2013 20:42
603,2970,13/09/2013 12:13,14/09/2013 10:30,3,5999,13/09/2013 11:48,13/09/2013 12:04
604,2971,13/09/2013 12:18,16/09/2013 09:04,3,3499,13/09/2013 12:04,13/09/2013 12:04
605,75,13/09/2013 12:35,16/09/2013 06:39,3,19497,15/12/2012 16:55,15/12/2012 16:55
606,1602,13/09/2013 14:11,16/09/2013 06:38,3,3499,13/06/2013 10:16,30/08/2013 09:57
607,1539,16/09/2013 07:32,17/09/2013 12:06,3,3499,07/06/2013 10:44,07/06/2013 10:44
608,1476,16/09/2013 17:36,18/09/2013 10:55,3,10498,04/06/2013 07:28,05/06/2013 13:08
609,3010,17/09/2013 14:08,18/09/2013 10:54,3,3499,17/09/2013 09:34,17/09/2013 09:34
610,523,18/09/2013 11:48,20/09/2013 12:38,3,5499,22/03/2013 16:56,05/04/2013 11:10
611,2682,18/09/2013 17:47,20/09/2013 12:38,3,8998,12/08/2013 10:25,12/08/2013 10:25
620,525,21/09/2013 10:44,23/09/2013 18:29,3,3499,22/03/2013 17:00,05/04/2013 10:52
621,1819,22/09/2013 17:04,23/09/2013 17:04,3,5999,03/07/2013 07:30,03/07/2013 08:59
622,196,23/09/2013 18:25,24/09/2013 18:25,3,3499,29/01/2013 19:49,26/02/2013 18:14
623,3068,23/09/2013 19:57,24/09/2013 19:57,3,7998,23/09/2013 19:53,23/09/2013 19:53
624,1295,24/09/2013 10:52,25/09/2013 10:52,3,9498,05/05/2013 20:06,05/05/2013 20:06
625,1566,25/09/2013 14:21,26/09/2013 14:21,3,3499,11/06/2013 11:12,11/06/2013 11:12
626,1811,26/09/2013 13:57,27/09/2013 13:57,3,3499,03/07/2013 05:43,04/07/2013 07:29
627,679,26/09/2013 18:16,27/09/2013 18:16,3,5999,23/03/2013 18:29,27/03/2013 13:10
628,122,27/09/2013 09:35,28/09/2013 09:35,3,5999,21/12/2012 13:13,26/02/2013 16:09
629,27,28/09/2013 20:21,29/09/2013 20:21,3,3499,10/12/2012 15:30,26/02/2013 17:41
630,514,30/09/2013 05:16,01/10/2013 05:16,3,3499,22/03/2013 16:45,12/04/2013 12:11
631,522,30/09/2013 17:45,01/10/2013 17:45,3,3499,22/03/2013 16:56,06/04/2013 18:02
632,372,01/10/2013 08:38,02/10/2013 08:38,3,3499,05/03/2013 14:10,05/03/2013 14:10
633,1295,01/10/2013 18:27,02/10/2013 18:27,3,11498,05/05/2013 20:06,05/05/2013 20:06
634,136,01/10/2013 20:12,02/10/2013 20:12,3,3499,23/12/2012 10:49,26/02/2013 19:04
635,2901,03/10/2013 13:16,04/10/2013 13:16,3,4499,06/09/2013 10:01,03/10/2013 13:10
636,2995,03/10/2013 14:16,04/10/2013 14:16,3,9999,15/09/2013 19:59,03/10/2013 13:17
637,3098,03/10/2013 14:20,04/10/2013 14:20,3,15997,26/09/2013 13:55,03/10/2013 13:18
638,3122,03/10/2013 17:57,04/10/2013 17:57,3,3499,01/10/2013 21:00,03/10/2013 17:51
639,2811,03/10/2013 19:18,04/10/2013 19:18,3,3499,28/08/2013 03:54,03/10/2013 19:15
640,2979,03/10/2013 19:19,04/10/2013 19:19,3,3499,13/09/2013 15:43,03/10/2013 13:12
641,2860,04/10/2013 07:05,05/10/2013 07:05,3,3499,01/09/2013 14:14,04/10/2013 06:44
642,181,04/10/2013 19:35,05/10/2013 19:35,3,11498,24/01/2013 16:37,24/01/2013 16:37
643,3108,05/10/2013 11:05,06/10/2013 11:05,3,5999,29/09/2013 10:29,03/10/2013 18:20
644,187,05/10/2013 15:38,06/10/2013 15:38,3,5499,29/01/2013 15:24,29/01/2013 15:24
645,76,07/10/2013 22:37,08/10/2013 22:37,3,15998,15/12/2012 19:00,15/12/2012 19:00
646,1819,08/10/2013 20:57,09/10/2013 20:57,3,5499,03/07/2013 07:30,03/07/2013 08:59
662,2520,10/10/2013 19:14,11/10/2013 19:14,3,6998,30/07/2013 06:44,30/07/2013 06:44
664,618,12/10/2013 17:34,13/10/2013 17:34,3,5999,23/03/2013 07:50,29/03/2013 07:37
665,1523,14/10/2013 09:00,15/10/2013 09:00,3,13998,05/06/2013 19:56,05/06/2013 19:56
672,1238,15/10/2013 11:57,16/10/2013 11:57,3,3499,25/04/2013 16:20,27/04/2013 05:36
673,579,15/10/2013 16:39,16/10/2013 16:39,3,9999,22/03/2013 20:36,06/04/2013 10:33
674,1314,16/10/2013 14:58,17/10/2013 14:58,3,5999,08/05/2013 03:48,08/05/2013 03:48
676,3095,17/10/2013 06:50,18/10/2013 06:50,3,3499,25/09/2013 18:23,03/10/2013 13:44
677,320,17/10/2013 07:54,18/10/2013 07:54,3,3499,23/02/2013 14:02,23/02/2013 14:02
678,898,17/10/2013 12:07,18/10/2013 12:07,3,5499,26/03/2013 18:33,27/03/2013 14:41
679,2613,17/10/2013 12:08,18/10/2013 12:08,3,3499,06/08/2013 08:46,09/08/2013 12:37
683,3097,18/10/2013 06:04,19/10/2013 06:04,3,3499,26/09/2013 13:53,03/10/2013 13:13
